,user,topics,cnt
13162,lexfridman,43,1
13163,lexfridman,45,5
13164,lexfridman,48,10
13165,lexfridman,49,81
13166,lexfridman,52,3
13167,lexfridman,53,3
13168,lexfridman,54,3
13169,lexfridman,55,21
13170,lexfridman,56,1
13171,lexfridman,57,18
13172,lexfridman,58,5
13173,lexfridman,59,24
13174,lexfridman,60,4
13175,lexfridman,61,3
13176,lexfridman,63,7
13177,lexfridman,64,1
13178,lexfridman,65,4
13179,lexfridman,66,36
13180,lexfridman,67,11
13181,lexfridman,68,8
13182,lexfridman,69,21
13183,lexfridman,71,2
13184,lexfridman,72,16
13185,lexfridman,73,2
13186,lexfridman,75,12
13187,lexfridman,76,4
13188,lexfridman,77,22
13189,lexfridman,78,5
13190,lexfridman,79,12
13191,lexfridman,80,2
13192,lexfridman,81,11
13193,lexfridman,82,2
13194,lexfridman,83,26
13195,lexfridman,84,82
13196,lexfridman,85,36
13197,lexfridman,86,29
13198,lexfridman,87,16
13199,lexfridman,89,3
13200,lexfridman,90,64
13201,lexfridman,91,2
13202,lexfridman,93,4
13203,lexfridman,94,1
13204,lexfridman,95,2
13205,lexfridman,96,1
13206,lexfridman,97,10
13207,lexfridman,98,2
13208,lexfridman,99,2
13209,lindagrass0,0,80
13210,lindagrass0,1,24
13211,lindagrass0,2,32
13212,lindagrass0,4,1
13213,lindagrass0,5,34
13214,lindagrass0,6,11
13215,lindagrass0,7,52
13216,lindagrass0,9,16
13217,lindagrass0,10,42
13218,lindagrass0,11,34
13219,lindagrass0,12,4
13220,lindagrass0,13,3
13221,lindagrass0,14,45
13222,lindagrass0,15,83
13223,lindagrass0,16,5
13224,lindagrass0,17,7
13225,lindagrass0,18,6
13226,lindagrass0,19,25
13227,lindagrass0,20,123
13228,lindagrass0,21,34
13229,lindagrass0,22,12
13230,lindagrass0,23,1
13231,lindagrass0,24,14
13232,lindagrass0,25,6
13233,lindagrass0,26,38
13234,lindagrass0,27,31
13235,lindagrass0,28,2
13236,lindagrass0,29,3
13237,lindagrass0,30,1
13238,lindagrass0,31,107
13239,lindagrass0,32,2
13240,lindagrass0,33,216
13241,lindagrass0,34,5
13242,lindagrass0,35,8
13243,lindagrass0,36,11
13244,lindagrass0,37,209
13245,lindagrass0,38,10
13246,lindagrass0,39,1
13247,lindagrass0,40,23
13248,lindagrass0,41,2
13249,lindagrass0,42,9
13250,lindagrass0,43,8
13251,lindagrass0,44,35
13252,lindagrass0,45,26
13253,lindagrass0,46,52
13254,lindagrass0,47,54
13255,lindagrass0,48,7
13256,lindagrass0,49,5
13257,lindagrass0,50,1
13258,lindagrass0,51,16
13259,lindagrass0,52,5
13260,lindagrass0,53,20
13261,lindagrass0,54,30
13262,lindagrass0,55,7
13263,lindagrass0,56,32
13264,lindagrass0,57,53
13265,lindagrass0,58,3
13266,lindagrass0,59,10
13267,lindagrass0,61,7
13268,lindagrass0,62,63
13269,lindagrass0,63,9
13270,lindagrass0,64,29
13271,lindagrass0,65,4
13272,lindagrass0,66,4
13273,lindagrass0,67,3
13274,lindagrass0,68,5
13275,lindagrass0,69,1
13276,lindagrass0,72,2
13277,lindagrass0,73,1
13278,lindagrass0,74,64
13279,lindagrass0,75,4
13280,lindagrass0,76,9
13281,lindagrass0,77,9
13282,lindagrass0,78,7
13283,lindagrass0,79,3
13284,lindagrass0,80,86
13285,lindagrass0,81,56
13286,lindagrass0,83,1
13287,lindagrass0,84,14
13288,lindagrass0,85,14
13289,lindagrass0,87,1
13290,lindagrass0,89,10
13291,lindagrass0,92,59
13292,lindagrass0,93,30
13293,lindagrass0,94,293
13294,lindagrass0,95,46
13295,lindagrass0,96,8
13296,lindagrass0,97,1
13297,lindagrass0,98,25
13298,lindagrass0,99,2
13299,lisabodell,1,1
13300,lisabodell,4,2
13301,lisabodell,5,2
13302,lisabodell,7,33
13303,lisabodell,8,3
13304,lisabodell,9,20
13305,lisabodell,10,10
13306,lisabodell,12,1
13307,lisabodell,13,2
13308,lisabodell,14,1
13309,lisabodell,23,1
13310,lisabodell,24,1
13311,lisabodell,25,1
13312,lisabodell,26,15
13313,lisabodell,29,1
13314,lisabodell,31,12
13315,lisabodell,34,7
13316,lisabodell,36,4
13317,lisabodell,37,2
13318,lisabodell,38,1
13319,lisabodell,44,7
13320,lisabodell,45,5
13321,lisabodell,48,2
13322,lisabodell,49,1
13323,lisabodell,51,2
13324,lisabodell,52,1
13325,lisabodell,57,12
13326,lisabodell,59,3
13327,lisabodell,60,1
13328,lisabodell,61,2
13329,lisabodell,63,2
13330,lisabodell,64,4
13331,lisabodell,66,12
13332,lisabodell,67,1
13333,lisabodell,74,7
13334,lisabodell,75,5
13335,lisabodell,77,16
13336,lisabodell,79,3
13337,lisabodell,80,23
13338,lisabodell,82,1
13339,lisabodell,84,8
13340,lisabodell,85,5
13341,lisabodell,86,1
13342,lisabodell,89,3
13343,lisabodell,92,1
13344,lisabodell,93,1
13345,lisabodell,94,9
13346,lisabodell,95,21
13347,lisabodell,96,4
13348,lisabodell,98,2
13349,liselottelyngso,0,2
13350,liselottelyngso,3,5
13351,liselottelyngso,5,1
13352,liselottelyngso,8,2
13353,liselottelyngso,9,1
13354,liselottelyngso,10,1
13355,liselottelyngso,11,1
13356,liselottelyngso,12,1
13357,liselottelyngso,14,1
13358,liselottelyngso,18,1
13359,liselottelyngso,25,5
13360,liselottelyngso,27,2
13361,liselottelyngso,30,2
13362,liselottelyngso,31,2
13363,liselottelyngso,42,1
13364,liselottelyngso,43,1
13365,liselottelyngso,48,1
13366,liselottelyngso,49,1
13367,liselottelyngso,50,18
13368,liselottelyngso,51,1
13369,liselottelyngso,57,1
13370,liselottelyngso,58,55
13371,liselottelyngso,59,1
13372,liselottelyngso,61,1
13373,liselottelyngso,62,2
13374,liselottelyngso,64,1
13375,liselottelyngso,66,2
13376,liselottelyngso,68,2
13377,liselottelyngso,71,1
13378,liselottelyngso,73,1
13379,liselottelyngso,75,2
13380,liselottelyngso,77,4
13381,liselottelyngso,78,1
13382,liselottelyngso,79,6
13383,liselottelyngso,80,1
13384,liselottelyngso,81,1
13385,liselottelyngso,84,2
13386,liselottelyngso,85,1
13387,liselottelyngso,87,1
13388,liselottelyngso,91,1
13389,liselottelyngso,95,2
13390,localrat,8,1
13391,louise,8,2
13392,louise,13,5
13393,louise,25,4
13394,louise,28,8
13395,louise,32,1
13396,louise,41,1
13397,louise,45,2
13398,louise,49,6
13399,louise,52,1
13400,louise,59,19
13401,louise,63,7
13402,louise,69,1
13403,louise,72,6
13404,louise,83,1
13405,louise,85,1
13406,louise,86,2
13407,louise,87,2
13408,louise,89,1
13409,louise,90,16
13410,louise,97,1
13411,lxlightman,13,1
13412,lxlightman,17,1
13413,lxlightman,18,1
13414,lxlightman,25,2
13415,lxlightman,45,1
13416,lxlightman,60,5
13417,lxlightman,61,1
13418,lxlightman,64,2
13419,lxlightman,68,1
13420,lxlightman,82,1
13421,lxlightman,84,1
13422,madelineashby,1,22
13423,madelineashby,3,69
13424,madelineashby,4,38
13425,madelineashby,5,14
13426,madelineashby,7,13
13427,madelineashby,8,10
13428,madelineashby,9,2
13429,madelineashby,10,2
13430,madelineashby,11,1
13431,madelineashby,12,31
13432,madelineashby,13,111
13433,madelineashby,16,94
13434,madelineashby,17,6
13435,madelineashby,18,3
13436,madelineashby,19,1
13437,madelineashby,22,13
13438,madelineashby,23,2
13439,madelineashby,24,1
13440,madelineashby,25,92
13441,madelineashby,26,6
13442,madelineashby,27,2
13443,madelineashby,28,113
13444,madelineashby,29,3
13445,madelineashby,32,5
13446,madelineashby,34,9
13447,madelineashby,36,15
13448,madelineashby,37,1
13449,madelineashby,38,16
13450,madelineashby,41,15
13451,madelineashby,44,1
13452,madelineashby,45,89
13453,madelineashby,49,71
13454,madelineashby,55,64
13455,madelineashby,56,1
13456,madelineashby,57,9
13457,madelineashby,58,3
13458,madelineashby,59,190
13459,madelineashby,60,37
13460,madelineashby,61,5
13461,madelineashby,62,1
13462,madelineashby,63,21
13463,madelineashby,66,23
13464,madelineashby,67,13
13465,madelineashby,68,2
13466,madelineashby,69,90
13467,madelineashby,71,3
13468,madelineashby,72,32
13469,madelineashby,74,2
13470,madelineashby,75,1
13471,madelineashby,77,9
13472,madelineashby,79,3
13473,madelineashby,80,1
13474,madelineashby,81,3
13475,madelineashby,82,9
13476,madelineashby,83,39
13477,madelineashby,84,28
13478,madelineashby,85,38
13479,madelineashby,86,44
13480,madelineashby,87,30
13481,madelineashby,89,17
13482,madelineashby,90,235
13483,madelineashby,91,3
13484,madelineashby,92,1
13485,madelineashby,93,11
13486,madelineashby,95,4
13487,madelineashby,96,4
13488,madelineashby,97,46
13489,madelineashby,98,7
13490,madelineashby,99,1
13491,mandarapte108,0,11
13492,mandarapte108,1,16
13493,mandarapte108,3,7
13494,mandarapte108,4,1
13495,mandarapte108,7,14
13496,mandarapte108,8,14
13497,mandarapte108,9,5
13498,mandarapte108,10,2
13499,mandarapte108,12,41
13500,mandarapte108,13,5
13501,mandarapte108,16,18
13502,mandarapte108,17,9
13503,mandarapte108,18,2
13504,mandarapte108,19,1
13505,mandarapte108,23,12
13506,mandarapte108,25,6
13507,mandarapte108,26,12
13508,mandarapte108,28,3
13509,mandarapte108,34,41
13510,mandarapte108,36,2
13511,mandarapte108,41,5
13512,mandarapte108,42,10
13513,mandarapte108,45,10
13514,mandarapte108,49,4
13515,mandarapte108,51,31
13516,mandarapte108,52,1
13517,mandarapte108,55,2
13518,mandarapte108,56,5
13519,mandarapte108,57,7
13520,mandarapte108,58,13
13521,mandarapte108,59,5
13522,mandarapte108,60,1
13523,mandarapte108,61,7
13524,mandarapte108,63,38
13525,mandarapte108,66,24
13526,mandarapte108,67,4
13527,mandarapte108,68,1
13528,mandarapte108,69,1
13529,mandarapte108,71,1
13530,mandarapte108,72,55
13531,mandarapte108,73,8
13532,mandarapte108,75,3
13533,mandarapte108,77,26
13534,mandarapte108,80,3
13535,mandarapte108,83,3
13536,mandarapte108,84,6
13537,mandarapte108,85,23
13538,mandarapte108,86,4
13539,mandarapte108,87,1
13540,mandarapte108,89,6
13541,mandarapte108,90,2
13542,mandarapte108,91,5
13543,mandarapte108,92,1
13544,mandarapte108,93,1
13545,mandarapte108,94,5
13546,mandarapte108,95,45
13547,mandarapte108,96,2
13548,mandarapte108,97,2
13549,mandarapte108,99,8
13550,marcusborba,0,2
13551,marcusborba,2,6
13552,marcusborba,4,1
13553,marcusborba,6,97
13554,marcusborba,11,24
13555,marcusborba,14,20
13556,marcusborba,15,6
13557,marcusborba,17,1
13558,marcusborba,18,1
13559,marcusborba,20,123
13560,marcusborba,21,35
13561,marcusborba,23,3
13562,marcusborba,24,1
13563,marcusborba,27,147
13564,marcusborba,28,1
13565,marcusborba,29,1
13566,marcusborba,30,4
13567,marcusborba,31,3
13568,marcusborba,32,2
13569,marcusborba,33,5
13570,marcusborba,35,82
13571,marcusborba,36,1
13572,marcusborba,37,7
13573,marcusborba,38,1
13574,marcusborba,39,13
13575,marcusborba,40,514
13576,marcusborba,42,5
13577,marcusborba,43,15
13578,marcusborba,44,2
13579,marcusborba,45,3
13580,marcusborba,46,13
13581,marcusborba,48,15
13582,marcusborba,51,1
13583,marcusborba,53,480
13584,marcusborba,54,70
13585,marcusborba,57,1
13586,marcusborba,59,2
13587,marcusborba,60,1
13588,marcusborba,61,1
13589,marcusborba,62,6
13590,marcusborba,63,10
13591,marcusborba,64,2
13592,marcusborba,65,1
13593,marcusborba,66,1
13594,marcusborba,68,13
13595,marcusborba,70,8
13596,marcusborba,72,1
13597,marcusborba,73,10
13598,marcusborba,75,3
13599,marcusborba,76,1
13600,marcusborba,78,18
13601,marcusborba,81,2
13602,marcusborba,84,1
13603,marcusborba,85,7
13604,marcusborba,88,2
13605,marcusborba,91,1
13606,marcusborba,92,4
13607,marcusborba,94,3
13608,marcusborba,95,1
13609,marcusborba,96,2
13610,marcuseast,0,2
13611,marcuseast,1,18
13612,marcuseast,2,1
13613,marcuseast,3,3
13614,marcuseast,4,2
13615,marcuseast,5,2
13616,marcuseast,7,1
13617,marcuseast,8,27
13618,marcuseast,9,3
13619,marcuseast,10,1
13620,marcuseast,12,5
13621,marcuseast,13,8
13622,marcuseast,14,2
13623,marcuseast,16,2
13624,marcuseast,17,2
13625,marcuseast,19,1
13626,marcuseast,21,1
13627,marcuseast,22,1
13628,marcuseast,24,1
13629,marcuseast,25,12
13630,marcuseast,26,9
13631,marcuseast,27,3
13632,marcuseast,28,5
13633,marcuseast,31,1
13634,marcuseast,32,5
13635,marcuseast,33,2
13636,marcuseast,34,22
13637,marcuseast,37,1
13638,marcuseast,38,2
13639,marcuseast,39,1
13640,marcuseast,40,1
13641,marcuseast,42,2
13642,marcuseast,43,4
13643,marcuseast,44,3
13644,marcuseast,45,29
13645,marcuseast,47,9
13646,marcuseast,48,1
13647,marcuseast,49,6
13648,marcuseast,52,1
13649,marcuseast,54,1
13650,marcuseast,57,1
13651,marcuseast,59,31
13652,marcuseast,60,4
13653,marcuseast,61,6
13654,marcuseast,63,18
13655,marcuseast,64,2
13656,marcuseast,65,1
13657,marcuseast,66,58
13658,marcuseast,67,3
13659,marcuseast,68,2
13660,marcuseast,69,5
13661,marcuseast,71,1
13662,marcuseast,72,10
13663,marcuseast,73,4
13664,marcuseast,74,3
13665,marcuseast,75,1
13666,marcuseast,76,39
13667,marcuseast,77,25
13668,marcuseast,78,1
13669,marcuseast,80,1
13670,marcuseast,81,2
13671,marcuseast,82,2
13672,marcuseast,83,10
13673,marcuseast,84,2
13674,marcuseast,85,33
13675,marcuseast,86,1
13676,marcuseast,87,1
13677,marcuseast,89,5
13678,marcuseast,90,2
13679,marcuseast,91,1
13680,marcuseast,92,3
13681,marcuseast,93,1
13682,marcuseast,94,3
13683,marcuseast,95,6
13684,marcuseast,96,10
13685,marcuseast,97,2
13686,marcuseast,98,1
13687,marcuseast,99,1
13688,mariansalzman,0,2
13689,mariansalzman,7,5
13690,mariansalzman,10,1
13691,mariansalzman,12,16
13692,mariansalzman,16,4
13693,mariansalzman,18,7
13694,mariansalzman,19,1
13695,mariansalzman,25,6
13696,mariansalzman,26,3
13697,mariansalzman,34,2
13698,mariansalzman,49,1
13699,mariansalzman,51,1
13700,mariansalzman,55,1
13701,mariansalzman,57,14
13702,mariansalzman,59,1
13703,mariansalzman,60,1
13704,mariansalzman,61,3
13705,mariansalzman,63,1
13706,mariansalzman,64,1
13707,mariansalzman,69,1
13708,mariansalzman,72,1
13709,mariansalzman,74,1
13710,mariansalzman,75,1
13711,mariansalzman,77,3
13712,mariansalzman,80,1
13713,mariansalzman,81,4
13714,mariansalzman,83,11
13715,mariansalzman,84,1
13716,mariansalzman,85,2
13717,mariansalzman,86,4
13718,mariansalzman,90,1
13719,mariansalzman,93,3
13720,mariansalzman,94,1
13721,mariansalzman,95,2
13722,mariansalzman,99,1
13723,maribellopez,0,8
13724,maribellopez,1,46
13725,maribellopez,2,15
13726,maribellopez,3,8
13727,maribellopez,4,16
13728,maribellopez,5,5
13729,maribellopez,6,9
13730,maribellopez,7,18
13731,maribellopez,8,36
13732,maribellopez,9,76
13733,maribellopez,10,20
13734,maribellopez,11,10
13735,maribellopez,12,8
13736,maribellopez,13,92
13737,maribellopez,14,14
13738,maribellopez,15,30
13739,maribellopez,16,4
13740,maribellopez,17,21
13741,maribellopez,18,4
13742,maribellopez,19,4
13743,maribellopez,20,75
13744,maribellopez,21,22
13745,maribellopez,22,9
13746,maribellopez,23,1
13747,maribellopez,24,51
13748,maribellopez,25,25
13749,maribellopez,26,24
13750,maribellopez,27,31
13751,maribellopez,28,46
13752,maribellopez,29,4
13753,maribellopez,30,1
13754,maribellopez,31,20
13755,maribellopez,32,64
13756,maribellopez,33,12
13757,maribellopez,34,18
13758,maribellopez,35,5
13759,maribellopez,36,6
13760,maribellopez,37,77
13761,maribellopez,38,25
13762,maribellopez,39,6
13763,maribellopez,40,39
13764,maribellopez,41,1
13765,maribellopez,42,3
13766,maribellopez,43,54
13767,maribellopez,44,14
13768,maribellopez,45,88
13769,maribellopez,46,32
13770,maribellopez,47,50
13771,maribellopez,48,19
13772,maribellopez,49,30
13773,maribellopez,51,5
13774,maribellopez,52,10
13775,maribellopez,53,12
13776,maribellopez,54,22
13777,maribellopez,55,4
13778,maribellopez,56,12
13779,maribellopez,57,12
13780,maribellopez,58,2
13781,maribellopez,59,55
13782,maribellopez,60,6
13783,maribellopez,61,4
13784,maribellopez,62,54
13785,maribellopez,63,32
13786,maribellopez,64,4
13787,maribellopez,65,9
13788,maribellopez,66,68
13789,maribellopez,67,36
13790,maribellopez,68,2
13791,maribellopez,69,31
13792,maribellopez,71,7
13793,maribellopez,72,33
13794,maribellopez,73,15
13795,maribellopez,74,18
13796,maribellopez,75,17
13797,maribellopez,76,69
13798,maribellopez,77,34
13799,maribellopez,78,7
13800,maribellopez,79,3
13801,maribellopez,80,36
13802,maribellopez,81,21
13803,maribellopez,82,19
13804,maribellopez,83,4
13805,maribellopez,84,7
13806,maribellopez,85,62
13807,maribellopez,86,10
13808,maribellopez,87,9
13809,maribellopez,89,29
13810,maribellopez,90,21
13811,maribellopez,91,1
13812,maribellopez,92,17
13813,maribellopez,93,7
13814,maribellopez,94,66
13815,maribellopez,95,24
13816,maribellopez,96,14
13817,maribellopez,97,16
13818,maribellopez,98,23
13819,maribellopez,99,4
13820,marismith,0,1
13821,marismith,1,14
13822,marismith,3,18
13823,marismith,4,11
13824,marismith,5,4
13825,marismith,7,67
13826,marismith,8,85
13827,marismith,9,3
13828,marismith,10,1
13829,marismith,12,16
13830,marismith,13,165
13831,marismith,16,65
13832,marismith,17,27
13833,marismith,18,46
13834,marismith,19,1
13835,marismith,22,87
13836,marismith,24,1
13837,marismith,25,39
13838,marismith,26,344
13839,marismith,27,1
13840,marismith,28,118
13841,marismith,29,3
13842,marismith,31,60
13843,marismith,32,51
13844,marismith,34,26
13845,marismith,36,4
13846,marismith,37,2
13847,marismith,38,14
13848,marismith,41,1
13849,marismith,42,7
13850,marismith,43,4
13851,marismith,44,12
13852,marismith,45,209
13853,marismith,47,2
13854,marismith,48,8
13855,marismith,49,118
13856,marismith,51,2
13857,marismith,52,17
13858,marismith,53,1
13859,marismith,54,1
13860,marismith,55,13
13861,marismith,56,1
13862,marismith,57,15
13863,marismith,58,3
13864,marismith,59,207
13865,marismith,62,1
13866,marismith,63,198
13867,marismith,64,2
13868,marismith,66,82
13869,marismith,67,144
13870,marismith,68,2
13871,marismith,69,40
13872,marismith,72,89
13873,marismith,73,2
13874,marismith,74,72
13875,marismith,75,14
13876,marismith,76,79
13877,marismith,77,34
13878,marismith,79,1
13879,marismith,80,9
13880,marismith,81,12
13881,marismith,82,52
13882,marismith,84,9
13883,marismith,85,180
13884,marismith,86,17
13885,marismith,87,2
13886,marismith,89,63
13887,marismith,90,21
13888,marismith,91,1
13889,marismith,93,1
13890,marismith,94,2
13891,marismith,95,7
13892,marismith,96,17
13893,marismith,97,8
13894,marismith,98,63
13895,marismith,99,2
13896,markchristie,0,6
13897,markchristie,1,512
13898,markchristie,2,1
13899,markchristie,3,85
13900,markchristie,4,315
13901,markchristie,5,149
13902,markchristie,7,97
13903,markchristie,8,27
13904,markchristie,9,7
13905,markchristie,10,15
13906,markchristie,11,1
13907,markchristie,12,74
13908,markchristie,13,1228
13909,markchristie,16,125
13910,markchristie,17,116
13911,markchristie,18,6
13912,markchristie,19,1
13913,markchristie,20,1
13914,markchristie,22,11
13915,markchristie,23,11
13916,markchristie,24,22
13917,markchristie,25,522
13918,markchristie,26,15
13919,markchristie,27,4
13920,markchristie,28,1310
13921,markchristie,29,27
13922,markchristie,30,2
13923,markchristie,31,11
13924,markchristie,32,33
13925,markchristie,34,32
13926,markchristie,36,39
13927,markchristie,37,8
13928,markchristie,38,179
13929,markchristie,39,1
13930,markchristie,40,1
13931,markchristie,41,225
13932,markchristie,42,5
13933,markchristie,43,1
13934,markchristie,44,55
13935,markchristie,45,619
13936,markchristie,47,6
13937,markchristie,48,4
13938,markchristie,49,370
13939,markchristie,50,6
13940,markchristie,51,2
13941,markchristie,52,3
13942,markchristie,55,85
13943,markchristie,56,1
13944,markchristie,57,77
13945,markchristie,58,30
13946,markchristie,59,455
13947,markchristie,60,28
13948,markchristie,61,3
13949,markchristie,63,123
13950,markchristie,65,136
13951,markchristie,66,147
13952,markchristie,67,309
13953,markchristie,68,2
13954,markchristie,69,1561
13955,markchristie,70,1
13956,markchristie,71,21
13957,markchristie,72,314
13958,markchristie,73,2
13959,markchristie,74,49
13960,markchristie,75,30
13961,markchristie,76,5
13962,markchristie,77,17
13963,markchristie,79,5
13964,markchristie,80,20
13965,markchristie,81,3
13966,markchristie,82,171
13967,markchristie,83,216
13968,markchristie,84,40
13969,markchristie,85,368
13970,markchristie,86,863
13971,markchristie,87,397
13972,markchristie,88,6
13973,markchristie,89,373
13974,markchristie,90,571
13975,markchristie,91,3
13976,markchristie,93,261
13977,markchristie,94,5
13978,markchristie,95,30
13979,markchristie,96,87
13980,markchristie,97,392
13981,markchristie,98,44
13982,markchristie,99,4
13983,marktenenholtz,1,80
13984,marktenenholtz,2,1
13985,marktenenholtz,3,24
13986,marktenenholtz,4,67
13987,marktenenholtz,5,24
13988,marktenenholtz,6,180
13989,marktenenholtz,7,45
13990,marktenenholtz,8,3
13991,marktenenholtz,9,3
13992,marktenenholtz,10,11
13993,marktenenholtz,11,1
13994,marktenenholtz,12,5
13995,marktenenholtz,13,59
13996,marktenenholtz,16,36
13997,marktenenholtz,17,16
13998,marktenenholtz,18,4
13999,marktenenholtz,20,9
14000,marktenenholtz,21,1
14001,marktenenholtz,22,7
14002,marktenenholtz,23,1
14003,marktenenholtz,24,6
14004,marktenenholtz,25,26
14005,marktenenholtz,26,18
14006,marktenenholtz,27,44
14007,marktenenholtz,28,151
14008,marktenenholtz,29,2
14009,marktenenholtz,30,2
14010,marktenenholtz,31,40
14011,marktenenholtz,32,11
14012,marktenenholtz,34,1
14013,marktenenholtz,36,315
14014,marktenenholtz,37,278
14015,marktenenholtz,38,12
14016,marktenenholtz,39,1
14017,marktenenholtz,40,1
14018,marktenenholtz,41,29
14019,marktenenholtz,42,3
14020,marktenenholtz,43,2
14021,marktenenholtz,44,7
14022,marktenenholtz,45,108
14023,marktenenholtz,47,1
14024,marktenenholtz,48,6
14025,marktenenholtz,49,82
14026,marktenenholtz,50,2
14027,marktenenholtz,52,3
14028,marktenenholtz,53,3
14029,marktenenholtz,54,2
14030,marktenenholtz,55,155
14031,marktenenholtz,57,13
14032,marktenenholtz,58,8
14033,marktenenholtz,59,110
14034,marktenenholtz,60,2
14035,marktenenholtz,62,3
14036,marktenenholtz,63,47
14037,marktenenholtz,65,7
14038,marktenenholtz,66,42
14039,marktenenholtz,67,45
14040,marktenenholtz,68,1
14041,marktenenholtz,69,100
14042,marktenenholtz,72,54
14043,marktenenholtz,74,27
14044,marktenenholtz,75,344
